Name,Subject,Rank,Score
TeddyBearsClub5711,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235373131,1516,531.990000
TeddyBearsClub1626,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231363236,1517,531.950000
TeddyBearsClub8836,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383336,1518,531.950000
TeddyBearsClub8597,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238353937,1519,531.950000
TeddyBearsClub1547,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353437,1520,531.950000
TeddyBearsClub4603,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234363033,1521,531.940000
TeddyBearsClub9171,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239313731,1522,531.890000
TeddyBearsClub2573,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232353733,1523,531.810000
TeddyBearsClub3446,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233343436,1524,531.750000
TeddyBearsClub1538,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353338,1525,531.750000
TeddyBearsClub1846,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383436,1526,531.750000
TeddyBearsClub2716,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232373136,1527,531.710000
TeddyBearsClub1570,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353730,1528,531.700000
TeddyBearsClub482,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343832,1529,531.690000
TeddyBearsClub286,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562323836,1530,531.650000
TeddyBearsClub3984,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393834,1531,531.610000
TeddyBearsClub5639,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235363339,1532,531.560000
TeddyBearsClub6679,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236363739,1533,531.550000
TeddyBearsClub8250,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238323530,1534,531.520000
TeddyBearsClub2852,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232383532,1535,531.500000
TeddyBearsClub317,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562333137,1536,531.500000
TeddyBearsClub3142,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233313432,1537,531.460000
TeddyBearsClub8735,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238373335,1538,531.450000
TeddyBearsClub5292,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235323932,1539,531.450000
TeddyBearsClub3544,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233353434,1540,531.410000
TeddyBearsClub3665,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363635,1541,531.410000
TeddyBearsClub2034,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232303334,1542,531.410000
TeddyBearsClub6934,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236393334,1543,531.410000
TeddyBearsClub3557,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233353537,1544,531.410000
TeddyBearsClub4994,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234393934,1545,531.410000
TeddyBearsClub2633,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232363333,1546,531.400000
TeddyBearsClub2199,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232313939,1547,531.400000
TeddyBearsClub6557,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236353537,1548,531.400000
TeddyBearsClub2358,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232333538,1549,531.350000
TeddyBearsClub5646,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235363436,1550,531.310000
TeddyBearsClub6522,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236353232,1551,531.310000
TeddyBearsClub9074,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239303734,1552,531.270000
TeddyBearsClub6537,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236353337,1553,531.260000
TeddyBearsClub3905,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393035,1554,531.260000
TeddyBearsClub5462,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235343632,1555,531.260000
TeddyBearsClub8884,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383834,1556,531.260000
TeddyBearsClub3935,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393335,1557,531.250000
TeddyBearsClub5005,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235303035,1558,531.210000
TeddyBearsClub1058,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231303538,1559,531.210000
TeddyBearsClub3447,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233343437,1560,531.210000
TeddyBearsClub8913,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238393133,1561,531.210000
TeddyBearsClub4971,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234393731,1562,531.170000
TeddyBearsClub8306,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333036,1563,531.160000
TeddyBearsClub2453,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343533,1564,531.150000
TeddyBearsClub6436,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236343336,1565,531.150000
TeddyBearsClub3546,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233353436,1566,531.120000
TeddyBearsClub2654,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232363534,1567,531.110000
TeddyBearsClub3705,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373035,1568,531.060000
TeddyBearsClub5750,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235373530,1569,531.060000
TeddyBearsClub1726,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373236,1570,531.060000
TeddyBearsClub2912,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232393132,1571,531.020000
TeddyBearsClub5233,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235323333,1572,531.020000
TeddyBearsClub8444,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238343434,1573,531.020000
TeddyBearsClub1937,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393337,1574,531.020000
TeddyBearsClub5875,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235383735,1575,531.010000
TeddyBearsClub761,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562373631,1576,531.010000
TeddyBearsClub3962,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393632,1577,530.970000
TeddyBearsClub8132,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238313332,1578,530.920000
TeddyBearsClub2849,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232383439,1579,530.880000
TeddyBearsClub7632,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237363332,1580,530.870000
TeddyBearsClub8729,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238373239,1581,530.860000
TeddyBearsClub892,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562383932,1582,530.860000
TeddyBearsClub3234,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233323334,1583,530.820000
TeddyBearsClub1235,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231323335,1584,530.820000
TeddyBearsClub5360,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235333630,1585,530.820000
TeddyBearsClub4475,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234343735,1586,530.820000
TeddyBearsClub688,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363838,1587,530.820000
TeddyBearsClub3720,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373230,1588,530.810000
TeddyBearsClub8745,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238373435,1589,530.810000
TeddyBearsClub6266,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236323636,1590,530.770000
TeddyBearsClub3732,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373332,1591,530.770000
TeddyBearsClub1261,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231323631,1592,530.760000
TeddyBearsClub6241,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236323431,1593,530.760000
TeddyBearsClub3065,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233303635,1594,530.760000
TeddyBearsClub6145,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236313435,1595,530.720000
TeddyBearsClub1980,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393830,1596,530.720000
TeddyBearsClub2166,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232313636,1597,530.670000
TeddyBearsClub100,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562313030,1598,530.630000
TeddyBearsClub7036,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237303336,1599,530.620000
TeddyBearsClub8372,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333732,1600,530.580000
TeddyBearsClub7918,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237393138,1601,530.580000
TeddyBearsClub1923,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393233,1602,530.570000
TeddyBearsClub7074,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237303734,1603,530.570000
TeddyBearsClub4124,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234313234,1604,530.570000
TeddyBearsClub458,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343538,1605,530.520000
TeddyBearsClub1045,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231303435,1606,530.470000
TeddyBearsClub1067,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231303637,1607,530.420000
TeddyBearsClub284,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562323834,1608,530.420000
TeddyBearsClub6466,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236343636,1609,530.420000
TeddyBearsClub3995,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393935,1610,530.380000
TeddyBearsClub3902,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393032,1611,530.370000
TeddyBearsClub3402,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233343032,1612,530.370000
TeddyBearsClub2011,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232303131,1613,530.280000
TeddyBearsClub8410,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238343130,1614,530.230000
TeddyBearsClub6210,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236323130,1615,530.220000
TeddyBearsClub6663,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236363633,1616,530.220000
TeddyBearsClub7728,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237373238,1617,530.180000
TeddyBearsClub2696,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232363936,1618,530.180000
TeddyBearsClub1649,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231363439,1619,530.120000
TeddyBearsClub5216,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235323136,1620,530.080000
TeddyBearsClub2947,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232393437,1621,529.990000
TeddyBearsClub5366,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235333636,1622,529.980000
TeddyBearsClub6397,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236333937,1623,529.980000
TeddyBearsClub3931,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233393331,1624,529.920000
TeddyBearsClub6187,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236313837,1625,529.840000
TeddyBearsClub8835,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238383335,1626,529.830000
TeddyBearsClub6473,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236343733,1627,529.830000
TeddyBearsClub4973,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234393733,1628,529.830000
TeddyBearsClub7827,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383237,1629,529.830000
TeddyBearsClub4009,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303039,1630,529.790000
TeddyBearsClub453,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343533,1631,529.780000
TeddyBearsClub135,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562313335,1632,529.740000
TeddyBearsClub497,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343937,1633,529.730000
TeddyBearsClub5140,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235313430,1634,529.730000
TeddyBearsClub252,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562323532,1635,529.730000
TeddyBearsClub1738,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373338,1636,529.690000
TeddyBearsClub7839,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383339,1637,529.680000
TeddyBearsClub8529,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238353239,1638,529.640000
TeddyBearsClub3785,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233373835,1639,529.630000
TeddyBearsClub3339,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233333339,1640,529.590000
TeddyBearsClub5984,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235393834,1641,529.580000
TeddyBearsClub1187,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231313837,1642,529.580000
TeddyBearsClub639,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363339,1643,529.540000
TeddyBearsClub2507,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232353037,1644,529.540000
TeddyBearsClub9164,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239313634,1645,529.530000
TeddyBearsClub1481,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231343831,1646,529.500000
TeddyBearsClub7831,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383331,1647,529.480000
TeddyBearsClub6488,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236343838,1648,529.450000
TeddyBearsClub1529,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353239,1649,529.430000
TeddyBearsClub6750,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236373530,1650,529.380000
TeddyBearsClub8062,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238303632,1651,529.350000
TeddyBearsClub84,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c75623834,1652,529.330000
TeddyBearsClub6000,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236303030,1653,529.300000
TeddyBearsClub8355,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238333535,1654,529.290000
TeddyBearsClub6614,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236363134,1655,529.290000
TeddyBearsClub7165,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237313635,1656,529.240000
TeddyBearsClub6206,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236323036,1657,529.240000
TeddyBearsClub1637,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231363337,1658,529.240000
TeddyBearsClub7568,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237353638,1659,529.230000
TeddyBearsClub1972,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231393732,1660,529.140000
TeddyBearsClub7915,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237393135,1661,529.140000
TeddyBearsClub950,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562393530,1662,529.100000
TeddyBearsClub7963,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237393633,1663,529.100000
TeddyBearsClub6745,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236373435,1664,529.090000
TeddyBearsClub5082,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235303832,1665,528.940000
TeddyBearsClub4049,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234303439,1666,528.900000
TeddyBearsClub8204,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238323034,1667,528.890000
TeddyBearsClub4346,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234333436,1668,528.890000
TeddyBearsClub6929,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236393239,1669,528.850000
TeddyBearsClub1579,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231353739,1670,528.850000
TeddyBearsClub8928,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238393238,1671,528.840000
TeddyBearsClub5394,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235333934,1672,528.810000
TeddyBearsClub5169,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235313639,1673,528.790000
TeddyBearsClub6930,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236393330,1674,528.750000
TeddyBearsClub3614,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363134,1675,528.700000
TeddyBearsClub4663,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234363633,1676,528.650000
TeddyBearsClub2480,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343830,1677,528.610000
TeddyBearsClub3618,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233363138,1678,528.590000
TeddyBearsClub3021,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233303231,1679,528.560000
TeddyBearsClub1438,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231343338,1680,528.550000
TeddyBearsClub2925,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232393235,1681,528.460000
TeddyBearsClub8977,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238393737,1682,528.460000
TeddyBearsClub880,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562383830,1683,528.460000
TeddyBearsClub5658,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235363538,1684,528.410000
TeddyBearsClub1787,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373837,1685,528.400000
TeddyBearsClub8458,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238343538,1686,528.320000
TeddyBearsClub8286,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238323836,1687,528.310000
TeddyBearsClub3004,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756233303034,1688,528.310000
TeddyBearsClub1476,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231343736,1689,528.310000
TeddyBearsClub8663,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238363633,1690,528.310000
TeddyBearsClub818,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562383138,1691,528.300000
TeddyBearsClub5430,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235343330,1692,528.210000
TeddyBearsClub5174,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235313734,1693,528.210000
TeddyBearsClub9086,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756239303836,1694,528.160000
TeddyBearsClub5796,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235373936,1695,528.160000
TeddyBearsClub7969,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237393639,1696,528.150000
TeddyBearsClub6074,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236303734,1697,528.120000
TeddyBearsClub654,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363534,1698,528.120000
TeddyBearsClub7812,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756237383132,1699,528.070000
TeddyBearsClub6944,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236393434,1700,528.070000
TeddyBearsClub4944,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756234393434,1701,528.060000
TeddyBearsClub409,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562343039,1702,528.060000
TeddyBearsClub5242,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235323432,1703,528.020000
TeddyBearsClub6056,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236303536,1704,528.020000
TeddyBearsClub8514,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238353134,1705,528.010000
TeddyBearsClub1775,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231373735,1706,528.010000
TeddyBearsClub2473,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232343733,1707,528.000000
TeddyBearsClub8508,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756238353038,1708,527.970000
TeddyBearsClub1216,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231323136,1709,527.920000
TeddyBearsClub667,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c7562363637,1710,527.920000
TeddyBearsClub1265,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231323635,1711,527.920000
TeddyBearsClub6818,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756236383138,1712,527.910000
TeddyBearsClub2915,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756232393135,1713,527.870000
TeddyBearsClub1868,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756231383638,1714,527.870000
TeddyBearsClub5504,da3562fad43b7759f679970fb4e0ec07ab5bebe5c703043acda07a3c54656464794265617273436c756235353034,1715,527.870000
